ds,yhat,yhat_lower,yhat_upper
2017-12-24,6192.565342953058,4359.128485507695,7957.145694257356
2017-12-25,6147.405866861072,4470.63633297057,7816.720821328639
2017-12-26,5520.6342773933775,3828.383576313076,7102.711571014638
2017-12-27,5270.26652897854,3650.7962947432516,6986.90563105204
2017-12-28,5038.106590549673,3432.7902453945953,6671.171157478418
2017-12-29,5144.236124405495,3515.140728970914,6880.154836886478
2017-12-30,5401.102333587289,3706.66651830655,7062.911065444541
2017-12-31,5267.951082719794,3580.868553325656,6878.374841373002
2018-01-01,5216.785792818884,3535.1317778133675,6960.709329573797
2018-01-02,4596.606364287631,3072.917574161595,6098.233127922083
2018-01-03,4365.061448291228,2769.5090654773294,6126.658377925506
2018-01-04,4163.349613050931,2554.1970021787906,5969.606820313828
2018-01-05,4310.725477694625,2721.260175934221,5995.614692778156
2018-01-06,4618.608980602489,3010.7661497365775,6274.294980031511
2018-01-07,4545.04429630172,2805.373521697513,6260.005291478638
2018-01-08,4560.688207241658,2931.3564723467057,6261.603763207144
2018-01-09,4013.0814065272343,2364.08732312003,5697.840482464729
2018-01-10,3858.3352113276455,2304.093765521292,5443.143021982099
2018-01-11,3736.068353416356,2169.1231986781268,5389.585032189458
2018-01-12,3963.9490235399444,2420.9374388731067,5658.272506460216
2018-01-13,4351.839448388067,2646.616490769226,6065.761650066358
2018-01-14,4356.2886570524415,2692.2678220261946,5976.897354955525
2018-01-15,4446.552439116651,2840.961001927786,6123.317242851577
2018-01-16,3968.893239521976,2380.144624964631,5611.986124937701
2018-01-17,3878.2918301115988,2185.606332576603,5565.240967160513
2018-01-18,3813.404890933506,2112.7272039102,5408.285909990306
2018-01-19,4091.1232630048667,2478.751276887663,5801.541366149918
2018-01-20,4520.727863468779,2828.117982103982,6045.298978380112
2018-01-21,4558.388764335631,3048.3857186102655,6191.821831691766
2018-01-22,4673.18641480866,3045.10376804926,6459.370023446062
2018-01-23,4211.407861488603,2605.1751380187357,5861.657180100261
2018-01-24,4128.250040975829,2355.363371194755,5928.049085386704
2018-01-25,4062.764628947457,2336.6380944462435,5676.80510250736
2018-01-26,4332.399662634776,2634.8217942690135,5934.423575676726
2018-01-27,4747.135472411152,3102.0496648942544,6377.447562744537
2018-01-28,4763.961041075674,3031.3997612796015,6466.035775792858
2018-01-29,4852.870442435469,3233.8365717046295,6360.102435064374
2018-01-30,4361.132919551911,2750.2930439980905,6080.811967593282
2018-01-31,4244.969397767069,2653.510508569739,5784.320644664979
2018-02-01,4144.470631501577,2541.339031634532,5825.240264594346
2018-02-02,4378.112891696488,2782.565477923232,6156.723408115272
2018-02-03,4756.869376211277,3127.273800868539,6330.994079343313
2018-02-04,4738.664048553835,3036.3141367063868,6244.910982014855
2018-02-05,4794.348068877806,3203.2534323870746,6377.553576169729
2018-02-06,4271.952803629516,2624.2048089878413,5924.384298853657
2018-02-07,4128.352539215163,2534.095252658636,5869.148125341351
2018-02-08,4004.1723270219754,2314.581698157608,5707.220508076145
2018-02-09,4218.296989770224,2583.1651842104484,5931.21019177449
2018-02-10,4581.979489340617,2889.0307531854537,6133.344047537136
2018-02-11,4553.295276836833,2798.171519313517,6261.597255896753
2018-02-12,4603.122607720365,2960.5089185760858,6292.4076466257075
2018-02-13,4079.4025390884617,2466.0664937598967,5786.992447006747
2018-02-14,3938.81138793014,2307.041016235281,5658.348609937673
2018-02-15,3821.6806665279637,2022.629222308486,5463.701965092922
2018-02-16,4046.5200636241275,2442.652504416176,5803.0198636699615
2018-02-17,4424.14117520673,2831.408975980035,5877.165339344051
2018-02-18,4412.128090537228,2832.467849626318,6104.997976615898
2018-02-19,4480.83429824223,2826.9444679951716,6125.854821175747
2018-02-20,3977.6591243931975,2208.2524596695284,5682.4071794321
2018-02-21,3858.73600393646,2095.1377680562196,5437.451762251192
2018-02-22,3763.867165386759,2101.548133075622,5401.71891409177
2018-02-23,4011.059914236896,2286.23628872943,5594.558045073723
2018-02-24,4410.661898778047,2658.024677238232,6005.638135188852
2018-02-25,4419.841214381725,2819.8377210846925,6115.167068153064
2018-02-26,4508.590637327446,2848.784805631268,6153.750227410269
2018-02-27,4024.009104855098,2289.218129056663,5656.89725842888
2018-02-28,3921.9927261329335,2205.458860217726,5529.980428814782
2018-03-01,3842.1699635831965,2307.074652898889,5507.307523389969
2018-03-02,4102.436300953483,2458.0898915424464,5536.963310651783
2018-03-03,4513.085977233193,2939.012919210656,6195.492175560906
2018-03-04,4531.286893498898,2909.9927081425108,6187.609597407913
2018-03-05,4627.078280032366,2982.6725860099427,6353.131525490036
2018-03-06,4147.644570218963,2425.7547592344777,5807.1435222000755
2018-03-07,4048.9981169356743,2422.516854246482,5733.381055173889
2018-03-08,3970.905750235122,2355.2339792638986,5642.788671562024
2018-03-09,4231.414847681958,2580.0338792123207,5868.159932189073
2018-03-10,4640.9768346608425,3045.8713248046843,6395.89371240344
2018-03-11,4656.91453184321,2695.056035391298,6393.566694858826
2018-03-12,4749.413208771679,3054.944922468163,6349.627366851101
2018-03-13,4265.789014649119,2604.4198133325117,5909.866219459618
2018-03-14,4162.1675925683385,2521.3159901224676,5883.992266230779
2018-03-15,4078.4079876512465,2383.8564882113164,5775.535920760928
2018-03-16,4332.627570433102,2647.3967472453965,5971.539414488865
2018-03-17,4735.325880632136,2997.6674924880253,6491.658292241936
2018-03-18,4743.853735712538,3066.8647746606484,6451.059042226702
2018-03-19,4828.407333670335,3189.0907219100513,6421.645618389904
2018-03-20,4336.300840474443,2748.9115775585974,6115.635090167761
2018-03-21,4223.650044164285,2529.9099045268854,5756.596731494786
2018-03-22,4130.301927132943,2462.304716165228,5712.356658481009
2018-03-23,4374.365594452283,2798.4657363342517,5886.556088924386
2018-03-24,4766.342166242597,3063.583970403739,6307.464286148055
2018-03-25,4763.599679042302,3142.292257996881,6295.968571702681
2018-03-26,4836.372435242672,3003.8816975631653,6429.095953848961
2018-03-27,4332.038020793825,2779.901576613584,5975.424925026965
2018-03-28,4206.804333358696,2500.0843071409677,5803.312444258237
2018-03-29,4100.641272322838,2411.5183021098846,5758.416221623494
2018-03-30,4331.812375904667,2762.9269845313215,5920.840224215304
2018-03-31,4711.003914427301,3085.230541232502,6269.685697352832
2018-04-01,4695.797443809607,2878.3017324038083,6332.156904713584
2018-04-02,4756.665277714135,3076.8836061129814,6396.713236380885
2018-04-03,4241.242178374589,2603.454357979279,5877.926235403729
2018-04-04,4106.0057466304615,2464.4150728977984,5734.855627474173
2018-04-05,3991.200355379018,2432.337865258312,5667.362025456558
2018-04-06,4215.36015303315,2397.468929962886,5772.335478608812
2018-04-07,4589.428928155347,3070.3710400828786,6176.824321918317
2018-04-08,4571.223153019823,2913.6479179001763,6185.397835878767
2018-04-09,4631.417999328708,3080.327875816745,6438.859891359825
2018-04-10,4117.809970707401,2502.9998955964975,5770.63303278847
2018-04-11,3986.988975105918,2332.854631361083,5682.820443564126
2018-04-12,3879.2550099753,2270.783031146467,5495.394547347164
2018-04-13,4113.135289874383,2459.449353130347,5698.00298324563
2018-04-14,4499.499874232108,2715.0935790928975,6054.2865041227815
2018-04-15,4496.022333071924,2796.4888301384467,6190.951231775612
2018-04-16,4573.165408920571,2895.8829643308595,6205.269277188598
2018-04-17,4078.445422714899,2269.9950491613404,5666.912890902905
2018-04-18,3968.108283060365,2300.3761201168513,5662.887243932891
2018-04-19,3882.0522383157713,2119.337487679748,5430.473147311101
2018-04-20,4138.353097433001,2547.7482635545566,5842.844342656854
2018-04-21,4547.389804892285,2878.1408588964227,6212.376101861672
2018-04-22,4566.316670408974,2898.753717293366,6148.521068298721
2018-04-23,4665.061915883508,3006.7445181849857,6216.805614894852
2018-04-24,4190.605940976635,2512.4331496041814,5796.364602207995
2018-04-25,4098.671779523573,2535.6786673537263,5886.50440195918
2018-04-26,4028.662469631823,2265.9110432310576,5740.106792212669
2018-04-27,4298.200629703371,2525.9940176026957,5931.090770812184
2018-04-28,4717.267688246312,3010.386779422128,6366.209834621569
2018-04-29,4742.688640378795,3160.795277521537,6463.116621628419
2018-04-30,4844.141588948169,3178.019653805402,6446.142348606443
2018-05-01,4368.445103331962,2585.787325755906,6073.601207932271
2018-05-02,4271.25554813031,2611.955323877278,6006.797936373749
2018-05-03,4192.008843748909,2546.0224148379903,5900.284659167262
2018-05-04,4448.461758545633,2973.4248631922424,6023.2522239879745
2018-05-05,4850.830063389998,3107.8817051405235,6524.567925082162
2018-05-06,4856.269385056573,3127.4084731626945,6500.171506416652
2018-05-07,4934.8780630683705,3266.2710707792007,6527.767554678596
2018-05-08,4433.975173074412,2748.605773337217,6143.458720389224
2018-05-09,4309.786079931522,2621.2666143431807,6085.173127884096
2018-05-10,4202.370269453399,2528.0896443044885,5821.667863148497
2018-05-11,4430.146914290442,2725.442314817059,6011.531032361809
2018-05-12,4804.015919881318,3053.097930624663,6421.812148483147
2018-05-13,4781.820749928551,3054.876155786028,6551.669967599844
2018-05-14,4834.332834081355,3188.6228916668506,6456.599700807582
2018-05-15,4309.511239678377,2517.457019307664,5883.321090094312
2018-05-16,4164.170495258645,2474.1576672739343,5714.669544314361
2018-05-17,4038.8918296722186,2367.4901350559194,5702.530186064536
2018-05-18,4252.533772116435,2549.72334136668,5882.899753414497
2018-05-19,4616.340309151502,2909.20899357674,6369.490643511529
2018-05-20,4588.393294725828,2788.8522211235318,6199.2816902902405
2018-05-21,4639.589246532161,3001.6066133194654,6294.976056862491
2018-05-22,4117.894464775721,2306.3616825085937,5835.160952348615
2018-05-23,3980.0115303555312,2249.467188107952,5673.4858509978585
2018-05-24,3866.292524742492,2243.2699141376147,5451.6635898714
2018-05-25,4095.2549010201233,2367.7895758884947,5748.554729189324
2018-05-26,4477.698091365948,2844.182668555497,6209.081834252834
2018-05-27,4471.167343437053,2786.891665890636,6089.096690301856
2018-05-28,4545.944627530972,2851.6924939928167,6194.481711190978
2018-05-29,4049.3201787567305,2287.361461575425,5640.064731245012
2018-05-30,3937.2772890336764,2220.595383987603,5631.898158513928
2018-05-31,3849.425190671191,2209.851918754447,5530.782251757366
2018-06-01,4103.535416213455,2453.0817820014695,5827.94168003915
2018-06-02,4509.6791460941795,2827.386808799512,6086.499566755445
2018-06-03,4524.711450254491,2875.6968461328815,6212.050177449558
2018-06-04,4618.281683629836,2891.3679106902596,6281.6268191238305
2018-06-05,4137.123039010446,2571.0570930331137,5735.5303722444105
2018-06-06,4036.7533489760976,2482.3563662239017,5690.018902139199
2018-06-07,3956.421508697374,2267.566756327457,5732.084212082058
2018-06-08,4213.65450146568,2500.3740159210415,5913.414374513586
2018-06-09,4618.402214973282,2974.2347888314753,6320.921291593201
2018-06-10,4627.525720319941,2924.4589839447594,6232.990786270117
2018-06-11,4710.808136161626,2901.6833009772918,6269.866510860502
2018-06-12,4215.241045412781,2605.458467245315,5837.0398845406435
2018-06-13,4096.718623270759,2461.2149294370483,5769.187740940027
2018-06-14,3994.9740172785446,2287.987087265464,5575.168487589233
2018-06-15,4228.113227901254,2532.5381389913387,5940.937247750577
2018-06-16,4606.744034800906,2955.4918511840024,6279.919595679674
2018-06-17,4588.446078762754,2929.0618561667175,6306.123742082116
2018-06-18,4643.761728266432,2992.1189122216897,6225.983532906323
2018-06-19,4120.461259041145,2383.311926815566,5711.691762291932
2018-06-20,3975.2151047527746,2348.264397029364,5608.085976507831
2018-06-21,3848.508340226716,2179.2239603800267,5527.708810791912
2018-06-22,4059.1532698349306,2463.857914724302,5686.9337229025705
2018-06-23,4418.39827588,2802.645675305015,6010.791502436882
2018-06-24,4384.379614278194,2636.367966257707,5986.909743654259
2018-06-25,4428.096314820994,2679.36557397355,6159.610611682819
2018-06-26,3897.662178061015,2305.836104459676,5648.149781250121
2018-06-27,3749.9680123777002,2115.503229710024,5462.6258340290515
2018-06-28,3625.5895683074746,1876.4084141795768,5309.929980313897
2018-06-29,3843.297239794638,2114.609874778707,5548.367363287111
2018-06-30,4214.16577948176,2552.433270262846,5876.0863755091395
2018-07-01,4196.030699871076,2535.9641168828225,5751.898634868973
2018-07-02,4259.471394478786,2659.4426407922106,5906.8793344014375
2018-07-03,3752.074743370787,2154.4274912273568,5271.383375902303
2018-07-04,3630.1120207958356,2023.0632482830677,5419.559728736784
2018-07-05,3533.464147104716,1819.5571336913222,5253.161342042332
2018-07-06,3780.1508624550097,2154.007392046682,5335.666208151818
2018-07-07,4180.461514089545,2410.338671557858,5921.871747538014
2018-07-08,4191.433526440237,2518.8692144924626,5809.197745021454
2018-07-09,4282.857955804951,2556.6902915162223,5964.453579506725
2018-07-10,3801.565250064694,2069.537925978523,5404.36530191138
2018-07-11,3703.1233944444234,1935.2179414085679,5160.873809639615
2018-07-12,3626.7828745220536,1902.3231930078914,5312.978405068488
2018-07-13,3890.0234665837284,2229.952088470556,5642.694640504448
2018-07-14,4302.700039865842,2598.837748057882,6038.502493229995
2018-07-15,4321.53300786454,2577.574208749947,5992.835400896341
2018-07-16,4416.12248611031,2732.0572187294865,6118.248046722448
2018-07-17,3933.239030625756,2273.3266452613348,5538.516105024833
2018-07-18,3828.5229971464214,2207.105086883358,5469.919195093995
2018-07-19,3741.4269210242633,2024.992883274277,5373.5788669987405
2018-07-20,3989.756007340943,2282.9980293778804,5637.557187690442
2018-07-21,4383.804103719767,2604.463334585602,5981.492994502763
2018-07-22,4380.8310841021475,2619.2617459664903,6042.470839715516
2018-07-23,4451.06108669517,2748.3470457346207,6126.167411466173
2018-07-24,3941.9549496588875,2151.9293913039132,5586.199557035168
2018-07-25,3809.88942372143,2112.4667631214406,5421.792147840419
2018-07-26,3695.0781548126283,2059.04034712504,5278.045240801496
2018-07-27,3916.0901560033976,2112.443791044571,5627.753922057514
2018-07-28,4283.96378909594,2657.701067755746,5987.880396010309
2018-07-29,4256.662830971513,2496.8535120553356,5901.806250278182
2018-07-30,4305.054694648931,2659.074533156791,6077.858205510262
2018-07-31,3777.1647366730276,2043.8790382223308,5461.568404536652
2018-08-01,3629.8397619904918,1818.3851871204301,5294.201578279235
2018-08-02,3503.656179411566,1778.4230261274438,5215.111159191935
2018-08-03,3717.4289013143148,2046.1331385324045,5404.530267355772
2018-08-04,4082.319285386617,2405.3678714815233,5823.274584808528
2018-08-05,4056.288865733033,2292.1770605532583,5649.836591228019
2018-08-06,4110.079004957248,2444.2544187558806,5760.481612514295
2018-08-07,3591.4703479703903,1961.7443715844831,5290.700928785006
2018-08-08,3456.9550266017236,1742.9479865123478,5116.41322866684
2018-08-09,3346.656799477232,1642.4858092703305,5005.507834868648
2018-08-10,3578.854853393963,2032.9602224704252,5272.8084025280905
2018-08-11,3964.109108677126,2222.4388931074545,5572.904896728864
2018-08-12,3959.7332459120958,2199.9504524396602,5624.589257706704
2018-08-13,4035.794996956274,2231.6520041254444,5625.063933559925
2018-08-14,3539.3969508892574,1814.981116760738,5189.280546714754
2018-08-15,3426.370171323024,1682.0857536303997,5266.444349714564
2018-08-16,3336.2151538340318,1598.557089321029,5118.808620611242
2018-08-17,3586.6452106750485,1947.2867705446376,5432.575830136723
2018-08-18,3987.7295220428273,2321.5941665658324,5633.482039502112
2018-08-19,3996.38152224357,2362.8618044559926,5623.943045324386
2018-08-20,4082.371685424287,2500.6203089253895,5774.152994287217
2018-08-21,3592.617568822312,1786.7274927049332,5388.396368988698
2018-08-22,3482.8831149025245,1845.1504796239606,5155.671855992689
2018-08-23,3392.721553098533,1615.2374556169677,5076.681421069014
2018-08-24,3640.0169133822337,2035.7577091809783,5321.074340502735
2018-08-25,4035.121431958437,2343.982019418206,5678.001834364972
2018-08-26,4035.334673720562,2319.8022228611185,5675.57020221629
2018-08-27,4110.903703653582,2515.4882868266727,5673.114457541249
2018-08-28,3609.2975363736614,1957.9607460738803,5233.007256160877
2018-08-29,3486.888329627115,1779.1677823392029,5155.2603280037465
2018-08-30,3383.8742066741424,1655.2939822741125,5042.2852853199865
2018-08-31,3618.7993278635236,1922.0245299111323,5304.772585601385
2018-09-01,4002.669145837525,2420.7495614369063,5614.852827298149
2018-09-02,3993.4073497732047,2288.152190941312,5661.551192073179
2018-09-03,4061.834518032722,2259.3506179353285,5777.07586440066
2018-09-04,3555.922381396561,1885.2943230097862,5418.913899928903
2018-09-05,3432.4568012190443,1688.0344168071688,5057.52930897442
2018-09-06,3331.944931992313,1570.579782856133,4901.544610173276
2018-09-07,3573.122701428183,1902.9954773626541,5286.687111426456
2018-09-08,3967.060967450599,2257.192221426735,5713.1848055469245
2018-09-09,3971.617181305189,2281.335615433133,5746.384619731666
2018-09-10,4057.4127882139555,2250.5537982358505,5727.626583555773
2018-09-11,3572.090360780814,1936.5548834157046,5208.378072970372
2018-09-12,3471.98353966005,1684.6964403824916,5015.048928114639
2018-09-13,3397.0350981049046,1684.3230051239357,5034.388051101407
2018-09-14,3665.3189909624984,1941.3997785539354,5327.657775093053
2018-09-15,4087.164362340015,2413.868318660678,5757.333454667956
2018-09-16,4119.627853634987,2294.11832942152,5845.564030386972
2018-09-17,4232.49386704606,2472.62518685673,5966.7568076006555
2018-09-18,3772.556130733716,2065.7126535112466,5551.579507780147
2018-09-19,3695.3129369437142,2041.2401212956026,5375.674165547976
2018-09-20,3639.9106324448094,1884.8823111182971,5300.220883212863
2018-09-21,3923.6904719205922,2295.7147459499774,5618.150486680051
2018-09-22,4356.336067809418,2794.9918385462584,6049.8627572759815
2018-09-23,4394.367068635568,2631.5275683463133,6140.22050094255
2018-09-24,4507.158063329488,2844.0082026628847,6239.785432080924
2018-09-25,4041.235472007825,2387.6257743764113,5642.859954380525
2018-09-26,3951.9842984156935,2348.470079461872,5653.098800989972
2018-09-27,3878.598932259318,2170.0021485606,5704.020829920502
2018-09-28,4138.632838331948,2457.1417227495494,5794.138501886484
2018-09-29,4542.144218666349,2958.6383932983485,6137.458130991567
2018-09-30,4546.183264450818,2822.15570345883,6368.426727640342
2018-10-01,4620.800113600922,2936.243514519523,6330.545318014692
2018-10-02,4113.326524403832,2269.5401103114164,5771.766406200014
2018-10-03,3980.0635159287276,2129.716182488529,5677.335181285044
2018-10-04,3861.2096548851596,2243.4391748111875,5509.9177213626945
2018-10-05,4075.385420132951,2458.3221362911027,5710.9694419110465
2018-10-06,4433.751412088812,2719.3695042545005,6081.533636864117
2018-10-07,4394.4667727561055,2700.23046410551,6191.84045407509
2018-10-08,4428.6677283310255,2768.058736313368,6149.316087077423
2018-10-09,3884.720085567049,2118.833546913453,5451.755896774491
2018-10-10,3719.8787548058913,1861.2743898674635,5242.645881440432
2018-10-11,3575.189779510327,1818.8775737269502,5411.9878686875845
2018-10-12,3769.991058601968,2090.456094996658,5430.076930913047
2018-10-13,4116.010216929474,2437.957955791276,5865.366868909477
2018-10-14,4071.806590561906,2402.4213675830356,5674.758731901632
2018-10-15,4108.7377348561695,2503.3709745455258,5829.2803256455745
2018-10-16,3575.2046625633197,1804.467821759076,5241.569431484347
2018-10-17,3428.309129442252,1795.0143876036395,5108.246395566345
2018-10-18,3308.758552260942,1733.7721273238622,4942.131505359252
2018-10-19,3535.374706966818,1852.9174649976837,5294.357942317119
2018-10-20,3919.2044803147396,2174.4958250858795,5566.771434091447
2018-10-21,3917.979320086426,2305.9158340076087,5631.772157593759
2018-10-22,4002.1033389594368,2263.1281851128374,5685.973373162886
2018-10-23,3518.9237067966665,1882.354743842442,5193.061513260377
2018-10-24,3424.4159721724536,1678.0848533161573,5118.251189984174
2018-10-25,3358.1191354587318,1632.811807928246,4960.8431035890935
2018-10-26,3637.6757938128094,2011.3031727107284,5250.516974414598
2018-10-27,4072.9747618139154,2357.3695159332447,5875.2418679075045
2018-10-28,4120.641925563066,2450.502894022227,5652.78487080631
2018-10-29,4250.058404949169,2535.1432243766935,5897.7331619573615
2018-10-30,3807.6588103942604,2176.96091225757,5545.1295115301855
2018-10-31,3748.6414422692537,2004.1544001114783,5449.435005826143
2018-11-01,3711.9245412543087,1966.5439705967,5414.615951192337
2018-11-02,4014.7032949636464,2175.622542835181,5758.736629913337
2018-11-03,4466.6045065099315,2707.7818778207106,6135.137536793378
2018-11-04,4524.184316356668,2865.618148275688,6211.41756155474
2018-11-05,4656.947828377369,2916.395501497179,6361.769484780185
2018-11-06,4211.6433524723325,2526.0711996467167,5766.742488782651
2018-11-07,4143.9631906934455,2473.5736039119433,5714.659370668495
2018-11-08,4093.4853054263444,2291.6758733332317,5827.843967106841
2018-11-09,4378.210951057877,2699.3722861810256,6158.866751870194
2018-11-10,4808.695687222316,3106.749475343943,6491.684288702183
2018-11-11,4842.519800095708,3250.40203721206,6624.93609609163
2018-11-12,4950.27772349829,3304.8096917525722,6578.049832700147
2018-11-13,4479.839998719463,2779.018577121477,6182.766129746547
2018-11-14,4388.020589755533,2613.732556513996,5981.934716066302
2018-11-15,4315.484821041193,2699.992761507102,6014.339278433109
2018-11-16,4581.253960941868,2798.593349442901,6396.258869097817
2018-11-17,4996.8047981077125,3355.6992567784446,6782.251480387864
2018-11-18,5020.511127651562,3410.53156719031,6812.801713050923
2018-11-19,5123.607565981771,3390.4085732626054,6798.733806583032
2018-11-20,4654.429973760813,2866.7080533423014,6338.5183851069405
2018-11-21,4570.065936807277,2925.752013850991,6161.920406922634
2018-11-22,4511.25107982142,2804.3335746429925,6226.085634825092
2018-11-23,4796.867604025278,3006.4196563848445,6559.807578238666
2018-11-24,5238.043613025286,3612.4223078612163,6844.342265549756
2018-11-25,5292.600203673216,3651.569739616609,7244.013040758369
2018-11-26,5431.026641010617,3799.577769670226,7176.955952708786
2018-11-27,5000.737639341626,3368.243754168051,6638.812213706901
2018-11-28,4957.7457906774935,3299.6811600465503,6659.8219899149
2018-11-29,4941.5843661679155,3280.3835955247027,6504.294447047744
2018-11-30,5269.836206100637,3442.7660576477338,6923.995081514339
2018-12-01,5752.266478937138,3987.7387789537293,7339.046213553116
2018-12-02,5845.305414896252,4130.8403814194535,7721.637253471925
2018-12-03,6018.060397774436,4347.16716295355,7620.317279475094
2018-12-04,5616.610462658373,3933.512024992497,7307.876738207811
2018-12-05,5595.715253580465,4035.0756444077106,7273.383062739604
2018-12-06,5593.772693294319,3904.7791712115895,7406.560825689852
2018-12-07,5927.380147314848,4219.810058719559,7517.629414426522
2018-12-08,6405.495994400538,4727.002034010764,8161.009009073534
2018-12-09,6483.9469291943815,4725.732349980648,8171.781322681688
2018-12-10,6631.45971049905,4967.664570856821,8423.212102039262
2018-12-11,6193.969860139479,4549.670598044056,7896.946626589584
2018-12-12,6126.338965905154,4524.545146988371,7905.246460591691
2018-12-13,6067.314593040539,4336.539425569798,7751.084042570699
2018-12-14,6334.0874981573115,4547.551644999698,7973.857805345955
2018-12-15,6736.443131216163,5038.995967040567,8377.98625872756
2018-12-16,6731.25298441143,5062.199117248925,8377.70848656031
2018-12-17,6788.484887875878,5082.922327423147,8620.722691502064
2018-12-18,6255.485286447783,4542.322035262104,7937.80749587167
2018-12-19,6088.665808884235,4442.296302063611,7823.158331263372
2018-12-20,5928.428902803373,4375.294810460195,7618.252355361266
2018-12-21,6093.688088449919,4300.38202548925,7710.755214316064
2018-12-22,6395.9807435513385,4628.8518914353435,8172.195414319101
2018-12-23,6293.91994765118,4551.62993766176,7975.45787483494
2018-12-24,6259.1654725163435,4610.152284169125,7993.698113898776
2018-12-25,5640.667930838139,3966.3357014392614,7291.351410043525
2018-12-26,5396.319338210751,3633.3622347171713,7058.756228711803
2018-12-27,5167.845746389339,3565.59634953178,6728.632801267953
2018-12-28,5275.298303958506,3518.2020073067442,7175.436700590857
2018-12-29,5531.141357604263,3797.6239215434357,7070.864588466396
2018-12-30,5394.684703512676,3841.44727315662,7034.129917919437
2018-12-31,5338.040522687002,3577.400372336855,7066.542109950439
2019-01-01,4710.359314953747,2924.5530496378833,6455.673502587895
2019-01-02,4469.478238030465,2745.768966025584,6206.616751499656
2019-01-03,4256.817507245165,2557.322009095656,5899.620960496829
2019-01-04,4391.881057486775,2686.9417624680145,6035.909511846079
2019-01-05,4686.359779425854,3028.3756157250245,6525.096915306711
2019-01-06,4598.584001348905,2836.5038685345085,6301.402844027735
2019-01-07,4599.505188115029,2822.374789712879,6124.751685957039
2019-01-08,4036.9605019268056,2239.3789575689048,5825.210725512176
2019-01-09,3867.3528721859307,2169.5448879913474,5534.813164523927
2019-01-10,3730.58140303271,2048.3557690524894,5384.82122619743
2019-01-11,3944.57744777031,2244.307134210602,5680.7155198912815
2019-01-12,4319.443768011219,2638.195605636348,6041.789829335435
2019-01-13,4311.942556560067,2576.520113124513,6211.357015780274
2019-01-14,4391.5114285288955,2700.138980677337,6141.187462869098
2019-01-15,3904.5602059479597,2361.0302376749546,5695.743330894829
2019-01-16,3806.1803921179912,2277.4233352271713,5575.074254028235
2019-01-17,3735.1015001848,2073.815180267151,5316.511406484683
2019-01-18,4008.249003868905,2266.5533393384417,5663.944451926115
2019-01-19,4434.9008826659765,2669.0470292937734,6076.9520266979835
2019-01-20,4471.188220287239,2892.907887529452,6224.144699552144
2019-01-21,4586.118771805475,2863.891120927936,6316.743254372046
2019-01-22,4125.876269339916,2466.536953605152,5742.382025605767
2019-01-23,4045.5274392474284,2460.24349693697,5748.581107034038
2019-01-24,3983.971099279172,2246.8872817408883,5640.862142736375
2019-01-25,4258.484426565795,2559.04912401134,5957.793006286791
2019-01-26,4678.863799199555,2956.8118969109983,6458.376908777602
2019-01-27,4701.906194073628,2958.721269657253,6375.748528133534
2019-01-28,4797.41065737203,3036.7130805282836,6345.764899383887
2019-01-29,4312.453277391287,2515.6847203627926,5961.217342856102
2019-01-30,4203.0683319959135,2477.2453570588477,5892.787062677927
2019-01-31,4109.170698013861,2446.2883041422365,5877.367697517679
2019-02-01,4349.0753316456585,2637.1724445002988,6080.442640993187
2019-02-02,4733.61192058494,3003.297041089206,6410.497307217292
2019-02-03,4720.581349592399,2991.4642624515513,6331.7274513368275
2019-02-04,4780.734099111198,3177.859929591288,6666.8101123894
2019-02-05,4262.024538769042,2630.8775647115935,5991.402993116213
2019-02-06,4121.274236653599,2320.768553170997,5726.118772669014
2019-02-07,3999.0797265682204,2243.1051706087637,5666.097265406883
2019-02-08,4214.320796600897,2616.275860548128,5933.783531166231
2019-02-09,4578.267549218118,2877.4015829599366,6396.110372326656
2019-02-10,4549.032918649113,2762.3180174670624,6189.109057089584
2019-02-11,4597.5507056930455,2898.0175897877853,6131.987182201923
2019-02-12,4071.83293412592,2284.6833827995442,5729.799280579649
2019-02-13,3928.639401411113,2213.15783784785,5660.1724041792295
2019-02-14,3808.3945375622534,2205.4265182026484,5456.065055076044
2019-02-15,4029.707239185649,2344.4654370527132,5715.177436335209
2019-02-16,4403.491478719085,2707.1631165527697,6128.697117163679
2019-02-17,4387.433885572158,2690.7632528929976,5938.472506271436
2019-02-18,4451.987847368015,2792.5959636835573,6236.3702867577595
2019-02-19,3944.6474166821918,2273.0883135606073,5700.923594479885
2019-02-20,3821.633386180503,2079.4427805506625,5576.777152206196
2019-02-21,3722.8261602898315,2134.1688647008314,5400.054119457407
2019-02-22,3966.300642680627,2156.0612387500764,5672.0263154515715
2019-02-23,4362.460542142514,2684.3269385901845,5896.9699900419955
2019-02-24,4368.51795681764,2645.025999337124,6111.326238855473
2019-02-25,4454.497517207153,2783.4132627039,6039.659511109507
2019-02-26,3967.5181802974284,2289.6049581797615,5573.806681686778
2019-02-27,3863.4849227183554,2147.361658870792,5556.5146397411145
2019-02-28,3782.0249248907903,2141.352187968881,5405.4764513343525
2019-03-01,4041.023506284368,2282.8245211801077,5693.300950525471
2019-03-02,4450.757328001661,2769.090756373585,6325.757611157914
2019-03-03,4468.370902725416,2719.7745865575525,6170.620139295679
2019-03-04,4563.8759304749265,2811.0094408125415,6214.790470166139
2019-03-05,4084.4268385210316,2437.0325747560337,5908.254074995708
